406026975,25756659
350275078,1939134
376825701,1727155
400551183,1939520
354543539,7379234
345206498,1892423
383420578,4137681
337258975,3432217
345184230,4709000
450749888,7046476
337004342,5227549
358579875,1523643
353219193,3842931
346336990,3596001
353838779,6196112
361388210,8121217
346066722,4295911
345413089,6432245
348062651,6345626
338175212,1801132
358684961,6863370
350802893,1708145
345045819,5790366
342691320,2144483
342758508,3953739
357644211,4213823
348171873,2944700
338418036,3462362
467166497,4070944
338220582,2693815
338236619,6205692
335493519,4067121
334914356,5235880
333337797,5457077
340215063,3211874
338953699,4890331
338539167,5156267
336855947,2088677
334826059,5872344
339265956,3473243
337150954,6152424
337446342,5830919
344278494,4228408
340717086,2845177
370016163,1439164
340916872,7161301
336364926,4852759
358038392,4303601
343067971,4688654
359147889,6242172
339335873,4615419
339551806,4821161
383625059,6502999
339304165,9462774
337379266,4809282
360704549,1341905
332917878,5819965
376028672,7584352
336162372,6002564
340052235,1646761
335268624,4755378
338898624,4355752
338809507,6757783
336855169,6226019
339542859,4377541
338823552,4504699
365476852,8557857
341217377,4463729
342316746,2831758
343173801,4735909
343060191,4553763
339798847,5797493
345627241,8367839
341727866,1708565
341419625,5553948
350253233,6430017
339171787,3592901
337694678,6097631
350395682,6289982
389771297,1738128
340368197,4912496
345949880,3867118
344102338,5015013
343484007,4302357
366470800,1386126
338828732,5303891
335484655,4924649
328089279,4098114
333790597,4434048
367219303,6368931
335400740,3773609
383002022,1901877
336324271,4595560
342371660,7479630
344079549,4964691
375137760,4092075
341341335,5328995
366348477,4281136
338167899,2892164
336380020,3109124
341325186,4769997
350393663,2085860
349185660,4640966
342700531,1797017
343063591,8663415
342183713,5680096
343038931,4121181
338492488,4650101
345014695,4105546
341037853,5198055
348636987,3638192
342874083,5310188
334846542,1331721
351173305,7369725
340554247,2233219
351990007,7094530
331510547,4805440
334984402,2830288
334149741,2936177
476981973,3779804
347622467,1694863
339558428,5785955
340424758,3839413
334842422,4103844
337180248,7201147
334918570,3479970
340882567,4000916
348661800,5399036
334852016,3979047
332634003,4257961
335680803,4850410
329959216,4110767
337645890,4259928
335863688,2892074
342615377,3937710
345112909,5755349
340860589,4585368
341459820,4994402
333445682,4892870
333055606,4196860
331747100,4328807
336669036,5743184
338113244,5982007
342055252,7266511
333825137,4256020
334547553,4310728
