2684869415,2826528
3162706256,5545752
3243380606,9466879
3244518976,9520314
3242262664,4037277
3162692283,6560209
3184291222,5524914
3166669095,9382307
4587895885,2661912
3318837621,6498157
3417835077,2824088
2953926489,6578776
2725580358,2224419
2840848183,5642084
2808769171,1171570
2913751503,2586103
4392614771,1327063
4873830914,2895440
2852799349,22010119
2676835856,2954758
3437643209,5150173
2651250097,4369948
2885152582,2936917
2953686521,8665851
4453097076,3255141
4955446296,3048687
3363817740,2565363
2651713337,996202
2667930735,3855381
2794850187,2337857
3065007727,6657394
3067100595,2508738
4481185201,3578797
2606618216,13369070
3252911409,2553900
2646467332,22519312
4940945693,10704131
2647936420,881978
3074620546,2531847
3081217099,2358661
4458279410,2537152
4854451713,9431134
2621956652,1301164
3164365440,2696799
2645807379,27866663
2681343831,5848508
3112256982,7327512
3115269401,3610658
4471927791,2757091
2575043879,1216051
4789965044,2794007
2584186517,1309990
3012764735,3012866
2640577227,4686133
3070853240,2659087
3113910422,2468935
4504304861,2644417
2581457736,1260246
2910637163,2394205
2593221136,2978759
4753126674,2722606
2650844122,4198857
3126061197,3730472
3111831940,2895077
4533314189,2813669
2599184799,1106491
2842886755,2680055
4720712779,2845554
2601391916,3285739
2633265208,17453478
3131041824,13307486
3175331600,8664322
4619313632,2766041
2594820842,22384040
4699856201,4609547
2796668852,3325916
2613966059,1222377
2636498694,15877659
3175268849,4578008
3195817365,4522342
4648656735,5520679
4652952204,7162349
2582505323,5871378
2566762502,1048562
2596406700,4324125
2707618943,10447984
3196278214,2576094
3210571889,2974939
4635508523,2623845
2616827438,1474788
2630912744,4331597
2614182349,14883248
4665537796,2341293
2618547410,1113703
3281969934,2454806
3298512186,3539702
4645221835,6202812
2616051250,943070
2648044498,4858479
2633945670,10708290
2637715819,22918928
4672290055,2351172
3365040714,2835716
3370149383,13815316
2592637593,8753135
2606451569,17402398
4618233305,15381345
4611555035,2851594
2615414565,9420455
2649817493,12389838
3366938060,2719611
3376259598,2706761
4556256652,2626860
2628697550,20831090
2640009437,7056633
4568145892,2378436
2667149161,1069788
2690776027,4848014
3475262020,7001400
3466335394,23649998
2631096182,38501886
2628473431,1099144
2633060869,1453426
4579807827,15799715
4565214891,2567392
2874415096,72890694
3531512694,15794373
3531992223,6068539
2666406637,1192890
4520532907,2617131
2682891120,20042259
4533919183,6964279
