713425026,65129251
359560169,3188933
401254007,11541136
368986426,5760848
358426028,8330796
362632933,6155807
362647197,4243926
370204890,4278449
361773777,1578813
351566609,6112369
354819741,2339775
370666916,3726590
360612242,3214399
359729540,4436171
357568444,3868347
358767425,1834013
352370359,1524979
362984610,1659624
358359077,1729333
388296753,16295247
358778561,2853888
351710738,1483050
352006330,4930494
354292357,2326008
357107379,4918047
368670259,4173900
349341778,1877845
352498990,4377497
350186177,1642144
356095353,1309808
394671119,1853903
372096901,3880580
361651237,5388694
350297597,3455315
353851527,1858368
359046151,1878541
362525366,1600145
352995738,1950196
364964920,2527715
370509010,5685529
350650022,5050058
368111637,10014969
362330664,5629585
357626322,1554194
359779772,1407678
362712105,8742813
363418680,1975324
381071750,11412686
378279463,5449940
365947413,2203792
364360056,1662392
375603549,3160773
409450582,5470715
369616428,1775243
358171375,3644293
396720997,1359085
353890970,2040265
354964416,7245429
357027490,10861576
355581280,3451820
366419883,2378340
362611848,2737316
376676337,4025725
364307787,6099326
354396197,6396699
357454459,6623869
357678039,2446417
356068815,6675734
359246502,5241353
367126653,1427249
367106746,1430859
392884947,10262433
366341864,3624689
380557227,12842835
369609365,5742958
359338308,5663346
364673222,6833402
361900320,12781602
361251210,5357731
357529715,5712684
357246431,2227440
358667024,8785482
358646610,6103485
357354608,3611379
357721096,2642215
359401416,6009920
373008929,8236473
356814618,6802056
355921905,6690179
381162951,1523653
357966287,1271057
354008425,5262481
361414723,9900720
357144932,3700468
386347853,6869764
356278330,5743452
354392777,5498898
394691354,3424498
418200819,8596208
356765342,4855332
355208905,5916640
409683892,10867392
354624021,7051820
365496610,10005599
360127434,7051825
356536317,2201802
353695394,6335545
358651799,2155152
371212545,6611894
358613162,6275328
358734051,6400396
371981489,10359370
361431098,7090674
357014879,3665189
357353571,3733292
366463983,6411180
377534100,5659424
364769758,6659991
353420885,5663701
361801093,1707936
357655959,3807492
357548328,4915203
357279317,6395144
371078138,17865318
486680488,5693470
355073003,5395495
362380847,5413003
352531138,5914901
358894068,4377053
354580110,4393422
357456719,4929115
358257807,6710012
358889529,5762500
358022711,13196311
355896622,6426006
351738838,2776449
353087861,6073608
358872874,6136859
351500250,7861796
346470490,4013033
355354670,5659299
355973541,1560808
365537545,5809816
355771409,5497731
361569279,2350120
359445733,5305397
348357874,4965312
351823043,5708196
353890477,6155049
363643984,10309663
357202034,4797714
365698654,6487413
354938247,5927041
359382094,5445195
359194573,1672046
354525065,5872733
361252850,6478663
361666975,2784877
361390787,6183002
363070972,9110832
358088550,6803327
357598991,1888080
356940201,5124899
354147561,6590940
