887335387,42634847
837116311,11994052
901239784,20924519
1174662772,11429660
1169135565,3182013
1253847363,2577115
1500393660,7677137
1562838055,7714572
1580491446,25029928
1985936619,16550572
2118567057,8557938
2409694078,1885928
2520120929,16193871
2527225307,8169934
2498112025,8520154
2860038514,4470392
2890616272,6882303
2952821955,2480291
3191208065,8737542
3162063796,16623251
3196766375,5397918
3232256047,6449344
3353498568,8750430
3355504210,15439132
3465568700,7592157
3339657052,18576952
3353353918,9050359
3429977642,4632191
3344847988,4558112
3368189424,1231272
3378707038,9995859
3372277631,2620570
3464584734,16552270
3460917406,12767132
3430438136,4473154
3350398711,4754929
3348800352,6467780
3454310069,6327649
3377117167,10397459
3441810334,1865986
3362157148,10249938
3420649128,9981903
3506781336,6829553
3474100838,5876581
3430770389,37922082
3395736615,1379992
3386320606,3252470
3461971172,6905373
3364643398,15019522
3395738023,5552756
3355805770,6027647
3326133237,6231510
3433285323,11793240
3422711521,5979620
3319192140,4041230
3357616887,3483564
3325474129,6666193
3437721960,3294294
3353428379,9839404
3349664277,5966982
3337889594,10927074
3326820932,10723058
3388686312,4223799
3356743698,11087074
3282961640,15115360
3288358876,3599165
3302715526,10374839
3392336914,5283548
3284151392,6386971
3302963384,8168846
3321889369,22035697
3337158942,8587583
3391311416,7196255
3375693853,5177803
3337190246,5475350
3320669054,4333761
3317627934,9740519
3385061438,8694800
3307082354,21241064
3311838499,7960147
3324693583,14595298
3349689807,10543068
3402123679,3535374
3378887774,4289306
3270191526,9733952
3291162108,6635160
3317111806,6846529
3411704129,5426748
3323273333,7306619
3323112161,10277326
3305134036,5364532
3333600235,20227153
3479962174,8185146
3443891364,5026694
3332562868,8850110
3321684807,7362087
3359203355,5880016
3595188748,5987297
3505471012,14634932
3529801878,6782823
3422820902,9110399
3491173911,9456908
3564939823,5603371
3532774805,10152692
3453344298,5712834
3477291131,42390616
3494353236,4521424
3411296903,10531709
3365539400,10609513
3365653191,10060112
3360746321,19437137
3417368583,11397812
3449170363,5416407
3370576042,3587137
3318410015,10150320
3364437042,11400114
3385657408,4324389
3433107505,10355404
3338743494,1231342
3357492427,10510929
3488275982,10056465
3527997203,12619581
3483839735,13012824
3553048808,5026600
3486928718,7535972
3481391258,6534235
3474531623,7022596
3564750138,5344387
3548123421,22697946
3548192424,10869908
3312250019,4330306
3359370267,4694718
3360877989,4817005
3355512806,13565791
3302613188,12607910
3302323327,3556807
3326434019,6002937
3360879445,6144638
3286714604,17176250
3291925161,1760178
3299670566,6633175
3285659126,1249057
3258234412,4290227
3311130675,5611031
3230951647,6892701
3264963056,3841746
3278169143,11520498
3375961808,4936723
3302881362,12845214
3319329644,3434214
3330576830,4097663
3329001145,5816546
3384229825,7018879
3375604141,3690953
3313118542,5217510
3341781564,4461701
3368036349,2046809
3352358911,4326807
3269586848,12059986
3285481296,6119844
3287551582,12141266
3309400461,12135734
3214914828,5658821
3217931246,3545514
3197102515,15985053
3200759106,5547437
3194712739,8524281
3241470571,6606458
3271608527,5317942
3339102770,5885765
3864450588,525378330
3889108496,506377349
3351704120,5792705
3366369889,3876773
3374952253,9366470
3362741309,13706510
3326123890,10099857
3216408339,11558208
3248508847,5713452
3265006554,5627223
3270816593,13574496
3263062350,8175031
3245383382,6731277
3273292245,7296256
3211511022,4672676
3233652962,5186813
3306684637,5633435
3361990592,3477319
3279992661,24043215
3302367307,17372087
3270089294,10535323
3278365098,14409788
3330268707,4629208
3302008450,11113939
3280837361,6683667
3263009296,4746806
3230572854,9829326
3252804675,4299868
3242341114,1129794
3323952122,4095354
3248689738,6402153
3252713485,5078465
3327454316,4138382
3292805479,3859215
3209796791,5422973
3198487098,16844104
3195896670,12362270
3215032806,3757981
3224897064,4595315
3311084677,4818382
3241857918,4356668
3266785191,2315813
3232815905,4940979
3234262382,7499582
3269344071,4779981
3254816480,9956518
3252999824,5475227
3267494629,11845718
3311305162,4526167
3380617258,10570012
3268544546,9815463
3312884904,5352090
3212709886,10326501
3249770971,6889563
3223595706,9116913
3251943028,9112174
3260273437,12702511
3296232232,4850644
3297701991,5431242
3375858396,4305214
3301734042,5841383
3328191182,7200910
3224215771,4220497
3258073056,12596067
3286982916,10085749
3309708773,6192301
3312544061,5211586
3321474112,9395445
3355690727,6242672
3429274542,4255519
3353423408,6520227
3359185851,8867940
3275839484,4430631
3270754520,11080511
3263224037,15701299
3331243608,11747361
3294092222,18892478
3330100807,9534023
3378281499,1441878
3393893233,2241600
3292030382,5809793
3333356036,13677883
3236027724,4174011
3209127640,18665172
3244548680,4347468
3235694704,5017487
3222753351,8835750
3296319266,3968236
3326659892,5246454
3384366543,4568592
3295016064,4643834
3318892450,3997062
3232815645,3018584
3276956679,4178210
3271134523,17920922
3280572358,4724433
3283269088,13779480
3291922571,18143239
3295022497,7852111
3350465995,5101422
3283581617,5966581
3301976365,4778849
3214152016,12032481
3227169554,10296171
3262813402,4157657
3238411146,7586609
3269042092,12516276
3301747404,4196788
3312618454,2232218
3363011605,3772991
3285383736,1046132
3324956918,3777848
3215993994,11267651
3255351861,4601585
3218345836,17580644
3252359200,20036190
3240103758,6559665
3276769727,3951672
3306719105,4821778
3350910814,7195496
3228886983,4193167
3230056272,4133193
3178409236,2226849
3226693195,2741233
3219808113,3831981
3201468755,8712974
3221820563,3235393
3315271354,9943914
3338334073,10697743
3399529368,4183427
3316209703,4620382
3308784048,4128044
3241100594,14236853
3255935092,9673519
3259583073,10876908
3293983608,13767164
3314504560,4539513
3381398984,14455538
3418100157,26095546
3431944727,4203326
3339782305,14219363
3376104235,4144234
3223211287,19110168
3283412877,5150745
3246246380,6261618
3266905415,12849899
3285293004,4003082
3278792003,3927301
3309322391,5165873
3203638165,5712997
3259809425,4227770
3348353219,25513413
3266507844,14191201
3290965497,5849381
3313158265,4567317
3305362819,5971684
3307545070,10192431
3325198496,11415779
3348783561,18281634
3249925721,3528261
3309768668,11313341
3284857249,11367045
3257145828,9874620
3253850351,1009361
3282737898,39942732
3280396906,9057553
3312993645,4017246
3337314218,4317278
3376770976,4183745
3291413778,2947883
3305047480,12711849
3319278438,11203357
3198595768,10340866
3238961987,5790155
3230695048,17516732
3234079855,11260742
3250584889,4757914
3250987427,10961483
3282958994,5687766
3340905855,9937567
3362801134,4866360
3197818432,11368113
3185899099,3893398
3199320895,6983819
3218738480,10896292
3233901285,6871928
3305183656,3462351
3204022510,4624760
3231144302,5442221
3138159733,12462045
3151653625,8003376
3185038229,5553721
3172805660,9135061
3207124641,6144251
3216249510,5596906
3225446834,5108019
3321197776,7516106
3317497858,4360964
3325214750,10443528
3258010482,4347819
3231059435,7735367
3253286265,4764634
3235952631,24504631
3240473127,7514828
3194998112,4349920
3215915583,5332978
3337606257,5730054
3247063585,4458549
3243316304,2158024
3232244717,4356526
3235235616,4586516
3180674543,7656482
3166300030,3855605
3204185752,6904705
3207714448,4086993
3214055640,13413987
3282663995,4476293
3201955299,3824606
3222794512,6822868
3206132905,5756478
3159077227,1667147
3188712171,2358848
3224310084,14864753
3216118437,4193787
3185664995,5260115
3198956887,3628845
3314229324,6105676
3214835258,5132443
3201055150,4065813
3216405046,2153128
3217584692,17220493
3235085694,2097174
3227122894,3116468
3239258147,14109379
3258001846,4928997
3255329637,23867466
3352815539,4045422
3220427104,4619741
3232984077,6397089
3170312688,2512780
3191310738,11762317
3223770174,4113113
3194428458,2504856
3221555685,3388686
3212295349,1868204
3217906078,1452967
3379184811,5612916
3243754363,7072682
3282583596,4294073
3225156644,11732869
3272853352,4078066
3245766171,13368128
3259272738,8519965
3246651946,13749873
3250186408,13371478
3247930451,9702013
3331015608,4577776
3243939825,4049556
3233824838,4042670
3257127337,21703873
3265732547,14779061
3258448542,7450008
3268399709,27053119
3289356948,5572521
3273835911,24680599
3267129059,75485939
3358945253,5648723
3231427185,2934939
3247827713,5548948
3213415970,6275781
3233321482,4958931
3239616536,10017310
3230278618,5547102
3246352852,37419432
3243999840,9456798
3258081904,5477019
3345777106,4784450
3264586783,7021413
3284134084,3711437
3223426667,14062730
3227951936,4565918
3198728225,36384021
3221329558,13952610
3219700046,11741162
3222953281,12991387
3235956411,13615618
3345026144,4078528
3267697458,4301487
3296216888,5478091
3191732580,6966784
3220350634,2873959
3220483986,7463963
3190278961,1910623
3205959143,3950473
3217006440,8167365
3249764453,75640517
3392399761,5611838
3275116849,7378479
3290001779,9361880
3221366815,3032036
3221022724,4569760
3236291602,1105931
3213383270,17998754
3220532212,23620765
3257422390,13091693
3241540386,3973891
3346492397,4608715
3257949201,3927396
3273354655,4347511
3250780566,24179055
3288941347,53567752
3288894137,19195182
3333338184,5545262
3306619908,10564135
3323553173,10864216
3304680387,19278623
3404647674,5692350
3289364076,7522001
3309077736,5942681
3250864699,11846239
3252411837,21614623
3256704349,5814806
3248340182,3263528
3262777340,8855914
3317190671,5179451
3285119696,53942250
3384846789,4769551
3262445115,5387190
3253560421,4646856
3206545422,2577331
3244614936,4451586
3235470991,72103989
3228364445,2458352
3235318229,4431274
3256389776,1956713
3244553464,2855783
3390457377,4169294
3312182618,4334010
3340045295,4592534
3280445393,13105154
3309655529,89727464
3310774719,23703995
3305551062,3226630
3349241262,6751830
3306248495,3334439
3310713549,20871683
3506201383,6831761
3351068767,4485905
3346282338,4234857
3265541675,5070921
3296054189,3929571
3287976043,16876851
3320464776,4545768
3285480398,4174926
3302533062,5992238
3436347791,5321415
3382025605,4971314
3318411659,7618281
3338756293,19694959
3206283935,6338017
3225085065,3275855
3218407902,2332041
3209720501,3370244
3250256335,4652728
3242888463,42322249
3369839894,4485952
3314621870,5039178
3247157033,5287278
3260382231,5344399
3169016515,5102774
3158756588,3870063
3180350697,6576186
3198198599,8646805
3208943833,6123631
3185988523,5664228
3299173027,4688353
3314732041,4656517
3204621947,4392497
3256130454,4878514
3229245638,4317017
3221477656,8524315
3232945174,5840984
3238675894,6689621
3286756376,6710086
3286699671,2028056
3391033280,5084908
3392508462,4531528
3243432148,4236159
3290160489,4482334
3229191484,5262748
3246339881,4438220
3241858290,6406013
3281469800,6224447
3222516541,10951505
3225023809,10638985
3344119389,4393627
3339839318,4526945
3252432854,5154882
3245107345,3829886
3329373716,2539373
3345277265,4450231
3249865496,13781208
3232289236,3253967
3254707582,8191694
3262595393,7928726
3310029505,4549815
3292978164,6937291
3175641834,4493701
3173999936,4402273
3188638779,6900270
3206198394,6925914
3138386941,4384770
3189159084,4577406
3195203467,5692967
3141534298,4000329
3297040395,4406598
3302980448,4443731
3214312770,5765263
3231045573,4599704
3227669170,1947700
3222921289,3073387
3253580355,9275443
3249427924,3104879
3245864742,2152475
3252671925,20558326
3398775802,4710521
3200423407,6393504
3219077084,10958602
3335345602,1422942
3272688175,29216255
3278663243,4986070
3265301529,40540005
3276357469,4122172
3261116946,15908906
3272248635,17027613
3370881691,4778178
3221931635,9163954
3231263189,3317591
3216136607,14805997
3192299717,10566839
3210976716,5739362
3185021527,2932499
3232338922,4357137
3222137143,1352036
3205155702,5712479
3372048353,4633342
3245803409,3957103
3249047409,3881692
3272294562,5257745
3138466933,2573444
3179093005,5880321
3177976199,4324332
3174121114,1707967
3165479781,1710366
3209853352,4030678
3332316924,6924004
3160338057,4206760
3180922082,4796281
3188124344,5709633
3178912461,4006819
3158760828,2360150
3172765042,9069904
3176832633,8258386
3178860035,10032469
3192658253,6292557
3300778532,4604003
3143555243,10320608
3151349415,2340401
3207156075,4422602
3174203224,3970171
3143698909,3946806
3163011835,2053107
3172427679,4662471
3165262922,4126233
3180742030,9959854
3274371341,4386281
3146170797,3731392
3187488530,3949044
3192617434,4049635
3220401766,12054020
3225156578,4634566
3223318847,3621300
3230055360,3227659
