343889360,1727440
350580789,3342247
343475870,3347370
355004226,1255683
429370163,2821258
640451145,3640002
641056084,9151484
852139558,3454870
1001140113,5785689
962923603,3569637
960956200,3583078
1008224753,5176283
1030718529,3528038
1276211754,3435373
1320801221,8526279
1334523181,7523021
1275041759,3476970
1299338799,3648518
1294828569,4916393
1290867663,1964942
1411641928,3433676
1630522530,3460240
1681706757,6935853
1679426647,7162101
1613579387,3378580
1607744224,3324942
1624297859,3503774
1587894317,3290704
1597741265,4863832
1632106108,8192614
1638257566,8148965
1664874766,3400438
1618615323,3114210
1627455673,5246664
1602999408,5307898
1621202720,6879750
1658912779,1193617
1624505887,9146459
1643392263,18075238
1616474104,4659566
1635035837,3638882
1645480117,1624407
1600215338,2450470
1634453034,5536161
1623574459,4707850
1621495550,965670
1654264105,3466631
1584895375,3183718
1616125832,3413659
1644467253,3658471
1646030874,980302
1670460785,3401442
1644522445,3419058
1637795828,10678402
1608136763,2256100
1624976888,3321028
1654773757,3250324
1626645575,5322735
1640874761,7831943
1633598020,3387990
1640775049,5873628
1654761659,3549890
1629071335,3608232
1621515516,3284461
1634136552,3597774
1627516492,3235151
1649507045,3681007
1629220692,5090828
1639311488,4704590
1607677856,4361090
1628667776,6006881
1633734371,3481024
1622784065,5627740
1632590244,11658424
1639950825,4284426
1640951007,3217537
1671388905,2825766
1634705088,10330988
1657121824,17570958
1657978288,3706031
1685096867,3637271
1721151816,3527382
1670234846,5107718
1667951336,9774207
1659060706,3775758
1656514921,1065540
1613871612,5880507
1683895251,3140840
1611177771,4980808
1624591767,6765080
1637953324,6279855
1659283873,1362346
1670809827,2619935
1686426548,17422528
1623252952,5060416
1656710100,8698790
1648811103,18351116
1669985531,22417059
1676730578,22495962
1610586272,5119628
1605666434,1159530
1625176949,11821847
1635709739,17315766
1631177877,1262372
1614080999,9950092
1614612728,1344778
1646098677,1053570
1658971275,9922615
1659249297,7095449
1623368681,1505423
1638471645,10018752
1628739275,13627756
1645013534,11704061
1645239873,2754208
1621656266,4907728
1615966643,2728861
1619657198,1390832
1645254915,5659864
1629787637,5951130
1627949467,2232698
1628678448,5673691
1625022187,12558134
1627365355,3220717
1634047484,2123508
